2023-11-17 14:45:30,540 INFO    StreamThr :644406 [internal.py:wandb_internal():86] W&B internal server running at pid: 644406, started at: 2023-11-17 14:45:30.538160
2023-11-17 14:45:31,297 DEBUG   HandlerThread:644406 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.10', 'python': '3.8.18', 'heartbeatAt': '2023-11-17T13:45:31.271373', 'startedAt': '2023-11-17T13:45:30.501350', 'docker': None, 'cuda': None, 'args': ('-data', 'gold_stand', '-model', 'dscript_like', '-max', '2000', '-lr', '0.001', '-epoch', '25', '-batch', '512', '-sub', '-subsize', '0.2', '-emb', '-emb_dim', '1280', '-wandb'), 'state': 'running', 'program': '/nfs/home/students/t.reim/bachelor/pytorchtest/main.py', 'codePathLocal': None, 'codePath': 'main.py', 'git': {'remote': 'git@github.com:BlackCetus/bachelor.git', 'commit': '4e9d4d1f427a400efac812141f91e6cca9a0f9f1'}, 'email': 't.reim@tum.de', 'root': '/nfs/home/students/t.reim/bachelor/pytorchtest', 'host': 'gpu02.exbio.wzw.tum.de', 'username': 't.reim', 'executable': '/nfs/home/students/t.reim/.conda/envs/mamba2/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2435.348421875002, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2168.231, 'min': 0.0, 'max': 0.0}, {'current': 3335.063, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 3342.306, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 3342.584, 'min': 0.0, 'max': 0.0}, {'current': 3310.742, 'min': 0.0, 'max': 0.0}, {'current': 3338.92, 'min': 0.0, 'max': 0.0}, {'current': 3341.307, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 548.0470123291016, 'used': 35.14864730834961}}, 'gpu': 'NVIDIA A40', 'gpu_count': 3, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.4728698730469}}
2023-11-17 14:45:31,297 INFO    HandlerThread:644406 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 14:45:31,297 INFO    HandlerThread:644406 [system_monitor.py:probe():227] Publishing system info
2023-11-17 14:45:31,297 DEBUG   HandlerThread:644406 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 14:45:31,301 DEBUG   HandlerThread:644406 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 14:45:31,301 DEBUG   HandlerThread:644406 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 14:45:32,019 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/requirements.txt
2023-11-17 14:45:32,020 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/conda-environment.yaml
2023-11-17 14:45:33,021 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/conda-environment.yaml
2023-11-17 14:45:33,040 DEBUG   HandlerThread:644406 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 14:45:33,048 INFO    HandlerThread:644406 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 14:45:33,051 DEBUG   SenderThread:644406 [sender.py:send():380] send: files
2023-11-17 14:45:33,051 INFO    SenderThread:644406 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-17 14:45:33,057 DEBUG   SenderThread:644406 [sender.py:send():380] send: telemetry
2023-11-17 14:45:33,058 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 14:45:33,058 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 14:45:33,060 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: stop_status
2023-11-17 14:45:33,605 INFO    wandb-upload_0:644406 [upload_job.py:push():131] Uploaded file /tmp/tmppi4vscqqwandb/gtvb33fi-wandb-metadata.json
2023-11-17 14:45:34,021 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/output.log
2023-11-17 14:45:34,022 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/wandb-metadata.json
2023-11-17 14:45:36,003 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 14:45:36,026 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/output.log
2023-11-17 14:45:38,029 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/output.log
2023-11-17 14:45:38,506 DEBUG   SenderThread:644406 [sender.py:send():380] send: exit
2023-11-17 14:45:38,506 INFO    SenderThread:644406 [sender.py:send_exit():585] handling exit code: 1
2023-11-17 14:45:38,507 INFO    SenderThread:644406 [sender.py:send_exit():587] handling runtime: 7
2023-11-17 14:45:38,511 INFO    SenderThread:644406 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 14:45:38,511 INFO    SenderThread:644406 [sender.py:send_exit():593] send defer
2023-11-17 14:45:38,511 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,511 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-17 14:45:38,511 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,511 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-17 14:45:38,512 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 1
2023-11-17 14:45:38,512 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,512 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-17 14:45:38,512 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,512 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-17 14:45:38,512 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 2
2023-11-17 14:45:38,512 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,512 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-17 14:45:38,512 INFO    HandlerThread:644406 [system_monitor.py:finish():203] Stopping system monitor
2023-11-17 14:45:38,512 DEBUG   SystemMonitor:644406 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-17 14:45:38,512 INFO    HandlerThread:644406 [interfaces.py:finish():202] Joined cpu monitor
2023-11-17 14:45:38,512 DEBUG   SystemMonitor:644406 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-17 14:45:38,513 INFO    HandlerThread:644406 [interfaces.py:finish():202] Joined disk monitor
2023-11-17 14:45:38,513 DEBUG   SystemMonitor:644406 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-17 14:45:38,705 INFO    HandlerThread:644406 [interfaces.py:finish():202] Joined gpu monitor
2023-11-17 14:45:38,706 INFO    HandlerThread:644406 [interfaces.py:finish():202] Joined memory monitor
2023-11-17 14:45:38,706 INFO    HandlerThread:644406 [interfaces.py:finish():202] Joined network monitor
2023-11-17 14:45:38,706 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,706 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-17 14:45:38,706 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 3
2023-11-17 14:45:38,706 DEBUG   SenderThread:644406 [sender.py:send():380] send: stats
2023-11-17 14:45:38,706 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,707 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-17 14:45:38,707 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,707 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-17 14:45:38,707 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 4
2023-11-17 14:45:38,707 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,707 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-17 14:45:38,707 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,707 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-17 14:45:38,707 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 5
2023-11-17 14:45:38,707 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,707 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-17 14:45:38,707 DEBUG   SenderThread:644406 [sender.py:send():380] send: summary
2023-11-17 14:45:38,711 INFO    SenderThread:644406 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 14:45:38,711 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,711 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-17 14:45:38,711 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 6
2023-11-17 14:45:38,711 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,711 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-17 14:45:38,711 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,711 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-17 14:45:38,715 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 14:45:38,895 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 7
2023-11-17 14:45:38,895 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:38,895 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-17 14:45:38,895 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:38,895 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-17 14:45:39,029 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/config.yaml
2023-11-17 14:45:39,030 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/wandb-summary.json
2023-11-17 14:45:39,506 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 14:45:40,512 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 8
2023-11-17 14:45:40,512 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 14:45:40,512 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:40,512 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-17 14:45:40,512 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:40,512 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-17 14:45:40,512 INFO    SenderThread:644406 [job_builder.py:build():281] Attempting to build job artifact
2023-11-17 14:45:40,513 INFO    SenderThread:644406 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-17 14:45:40,515 INFO    SenderThread:644406 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-17 14:45:40,531 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 9
2023-11-17 14:45:40,531 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:40,531 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-17 14:45:40,531 DEBUG   SenderThread:644406 [sender.py:send():380] send: artifact
2023-11-17 14:45:41,030 INFO    Thread-12 :644406 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/output.log
2023-11-17 14:45:41,684 INFO    SenderThread:644406 [sender.py:send_artifact():1456] sent artifact job-git_github.com_BlackCetus_bachelor.git_main.py - {'id': 'QXJ0aWZhY3Q6NjQxNDYyNjEz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwOTgzNjg1OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxNTM4NDI3', 'versionIndex': 25}}}
2023-11-17 14:45:41,684 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:41,684 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-17 14:45:41,684 INFO    SenderThread:644406 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-17 14:45:42,031 INFO    SenderThread:644406 [dir_watcher.py:finish():388] scan: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files
2023-11-17 14:45:42,032 INFO    SenderThread:644406 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/config.yaml config.yaml
2023-11-17 14:45:42,032 INFO    SenderThread:644406 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/wandb-metadata.json wandb-metadata.json
2023-11-17 14:45:42,032 INFO    SenderThread:644406 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/requirements.txt requirements.txt
2023-11-17 14:45:42,032 INFO    SenderThread:644406 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/output.log output.log
2023-11-17 14:45:42,035 INFO    SenderThread:644406 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/conda-environment.yaml conda-environment.yaml
2023-11-17 14:45:42,037 INFO    SenderThread:644406 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/wandb-summary.json wandb-summary.json
2023-11-17 14:45:42,039 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 10
2023-11-17 14:45:42,041 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:42,041 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-17 14:45:42,042 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:42,042 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-17 14:45:42,042 INFO    SenderThread:644406 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 14:45:42,383 INFO    wandb-upload_0:644406 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/config.yaml
2023-11-17 14:45:42,447 INFO    wandb-upload_1:644406 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/requirements.txt
2023-11-17 14:45:42,480 INFO    wandb-upload_2:644406 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/output.log
2023-11-17 14:45:42,488 INFO    wandb-upload_4:644406 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/wandb-summary.json
2023-11-17 14:45:42,508 INFO    wandb-upload_3:644406 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/files/conda-environment.yaml
2023-11-17 14:45:42,708 INFO    Thread-11 :644406 [sender.py:transition_state():613] send defer: 11
2023-11-17 14:45:42,708 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:42,708 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-17 14:45:42,709 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:42,709 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-17 14:45:42,709 INFO    SenderThread:644406 [file_pusher.py:join():181] waiting for file pusher
2023-11-17 14:45:42,709 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 12
2023-11-17 14:45:42,709 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:42,709 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-17 14:45:42,709 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:42,709 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-17 14:45:42,709 INFO    SenderThread:644406 [file_stream.py:finish():595] file stream finish called
2023-11-17 14:45:42,880 INFO    SenderThread:644406 [file_stream.py:finish():599] file stream finish is done
2023-11-17 14:45:42,880 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 13
2023-11-17 14:45:42,880 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:42,880 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-17 14:45:42,880 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:42,880 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-17 14:45:42,880 INFO    SenderThread:644406 [sender.py:transition_state():613] send defer: 14
2023-11-17 14:45:42,880 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: defer
2023-11-17 14:45:42,880 INFO    HandlerThread:644406 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-17 14:45:42,880 DEBUG   SenderThread:644406 [sender.py:send():380] send: final
2023-11-17 14:45:42,880 DEBUG   SenderThread:644406 [sender.py:send():380] send: footer
2023-11-17 14:45:42,880 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: defer
2023-11-17 14:45:42,880 INFO    SenderThread:644406 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-17 14:45:42,881 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 14:45:42,881 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 14:45:42,881 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: server_info
2023-11-17 14:45:42,881 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: server_info
2023-11-17 14:45:42,883 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: get_summary
2023-11-17 14:45:42,883 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-17 14:45:42,883 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 14:45:42,883 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: job_info
2023-11-17 14:45:43,024 DEBUG   SenderThread:644406 [sender.py:send_request():407] send_request: job_info
2023-11-17 14:45:43,025 INFO    MainThread:644406 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-11-17 14:45:43,025 INFO    MainThread:644406 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-11-17 14:45:43,025 INFO    MainThread:644406 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-11-17 14:45:43,025 DEBUG   HandlerThread:644406 [handler.py:handle_request():146] handle_request: shutdown
2023-11-17 14:45:43,025 INFO    HandlerThread:644406 [handler.py:finish():866] shutting down handler
2023-11-17 14:45:43,883 INFO    WriterThread:644406 [datastore.py:close():294] close: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_144530-2ay964gf/run-2ay964gf.wandb
2023-11-17 14:45:44,025 INFO    SenderThread:644406 [sender.py:finish():1534] shutting down sender
2023-11-17 14:45:44,025 INFO    SenderThread:644406 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 14:45:44,025 INFO    SenderThread:644406 [file_pusher.py:join():181] waiting for file pusher
